elapsed_s,kbps,pps
2.3,9.3,4.7
4.3,0.0,0.0
8.3,0.0,0.0
12.3,0.0,0.0
14.3,0.0,0.0
18.3,0.0,0.0
22.3,0.0,0.0
26.3,0.0,0.0
30.3,0.0,0.0
34.3,0.0,0.0
38.3,0.0,0.0
42.3,0.0,0.0
46.3,0.0,0.0
50.3,0.0,0.0
54.3,0.0,0.0
58.3,0.0,0.0
62.3,0.0,0.0
66.3,0.0,0.0
70.3,0.0,0.0
74.3,0.0,0.0
78.3,0.0,0.0
82.3,0.0,0.0
86.3,0.0,0.0
90.3,0.0,0.0
94.3,0.0,0.0
98.3,0.0,0.0
102.3,0.0,0.0
106.3,0.0,0.0
110.3,0.0,0.0
114.3,0.0,0.0
118.3,0.0,0.0
122.3,0.0,0.0
126.3,0.0,0.0
130.3,0.0,0.0
134.3,0.0,0.0
138.3,0.0,0.0
142.3,0.0,0.0
146.3,0.0,0.0
150.3,0.0,0.0
154.3,0.0,0.0
158.3,0.0,0.0
162.3,0.0,0.0
166.3,0.0,0.0
170.3,0.0,0.0
174.3,0.0,0.0
178.3,0.0,0.0
182.3,0.0,0.0
184.3,0.0,0.0
186.3,0.0,0.0
190.3,0.0,0.0
194.3,0.0,0.0
198.3,0.0,0.0
202.3,0.0,0.0
